authormeta_avatar,authormeta_name,text,diggcount,sharecount,playcount,commentcount,videometa_duration,musicmeta_musicname,musicmeta_musicauthor,musicmeta_musicoriginal,createtimeiso,webvideourl
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/b3621de21c592b355c48fca5cf4c6c0e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=795b7acd&x-expires=1761944400&x-signature=7LHGCmbfdf3gynvreA1GetYDwkk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,wanderswiss,"Swiss Views 😍🇨🇭

#viral #fyp #foryou",91200,9365,1300000,1326,9,Originalton,Jetmir in Switzerland🇨🇭,True,2024-09-26 17:44:25+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bd43c84c96a1160b5eae2c6777e2ed30~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8ae96f7d&x-expires=1761944400&x-signature=3L4YlNdNav7qnrfkqtuEKcf0d%2F8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,luca.sh0ts,"I’ll never get tired of this view

#cityvibes #citylights #skyline #cinematography",41600,4090,196500,106,13,resonance cover by BBrightz Music,rvenclaws,True,2025-10-15 12:45:10+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/01c020dedd6f853baa72dba0b53254c9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ca302c90&x-expires=1761944400&x-signature=GYd7vc7X9f%2FyRXMaLHo1ZR4k41E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,kamashrafi,skyline views,1300000,57500,6500000,5399,7,birfday,bee🇫🇲,True,2022-12-26 18:26:23+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ce4a1a24f5fea6a6858d21aceb2fe29b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7113e5bf&x-expires=1761944400&x-signature=fskOuWzk9k7JomvGYsRY2945XjI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,techfaqeer,Views Problem in TikTok? Use TikTok Creator Search Insights 🤯✅ #foryou #shortsinfinity #techtips #tipsandtricks #techvideo #fypシ゚ #foryoupage,420000,35400,19600000,11700,36,original sound,Faqeer Ahmad | Tech Creator,True,2025-07-30 17:56:22+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350030267349729323~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0aab3ac6&x-expires=1761944400&x-signature=7lAajp7O5xy5rs1sd9WcqdjSoJ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,beckidawnette,Watch time! #Beckidawnette #watchtime #famous,221,14,11000,68,16,original sound,Anthony Pacheco,True,2022-06-17 11:21:26+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/22fe34c8a6441d710a41725097f7ac7f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=91be7591&x-expires=1761944400&x-signature=KM5jta1bl9KTmziWlAvRk%2FhgCLA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,mattys_content,Estimated rewards!!!!! #content #contentcreator #contentcreators #contentcreation #tiktokshopaffiliate #tiktokshop #tiktokshopaffiliates #contentcreatortips #tiktokshoptips #postthecontent #Tiktok #greenscreen,120,23,4610,60,33,original sound,mattys_viralcreatortips,True,2025-02-04 23:13:56+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fdcd85903f4cef030e42235a5821d09d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=66deb45e&x-expires=1761944400&x-signature=3HxlSn%2BLopTSqVFa5eyLAjFixa8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,rilez.51,#fyp #time #clock #relatable #viral,480,44,28400,14,8,Ticking Sound,Clock Ticking & ASMR Therapy,False,2025-10-26 01:11:51+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/588cb137b45ed086c80ac6257781dc9d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=73fe683d&x-expires=1761944400&x-signature=r5Q%2FcqR2vn0i9Z3icW45xibVskg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,watchtime.oficial,"Alguns lugares de confiança pra quem busca um relógio usado com segurança.

@primordialwatches
@perri_watches 
@watches.sp
@masterwatchesbr 
@bestwatches_cwb 
@canaldorelogio
@ivuwstore

Existem muitos outros, mas esses já são ótimos pontos de partida.

#WatchMaintenance #Service
#watchtime #watch #watches",437,3,17400,8,21,som original,Watch Time,True,2025-09-02 18:07:37+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/82450f5cb5670e4a0ce435cad89119f6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7ce94886&x-expires=1761944400&x-signature=00npwjOXlmHatc7s1rpeq%2BQWOA8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,sweetheartsmarthealth,smart watch time set problem solution - SUBSCRIBE!,5398,331,739300,172,59,original sound - sweetheartsmarthealth,sweetheartsmarthealth,True,2023-02-07 21:29:27+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/588cb137b45ed086c80ac6257781dc9d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=73fe683d&x-expires=1761944400&x-signature=r5Q%2FcqR2vn0i9Z3icW45xibVskg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,watchtime.oficial,"Tem polimento que acaba com o relógio. Aqui, a ideia é o oposto: recuperar o que faz ele ser único. ✨

#WatchMaintenance #Service
#watchtime #watch #watches  
 @Tcar",144,3,6514,0,38,som original,Watch Time,True,2025-10-26 15:36:58+00:00,
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/588cb137b45ed086c80ac6257781dc9d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=73fe683d&x-expires=1761944400&x-signature=r5Q%2FcqR2vn0i9Z3icW45xibVskg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my2,watchtime.oficial,"✅ Um pouco do bate-papo do nosso CEO @josemauroracoski com os mestres @renato_cariani @juliobalestrinoficial e @tiagotcar!!

Acompanhe o vídeo completo no YouTube!! 🎬

#WatchMaintenance #Service
#watchtime #watch #watches",111,3,1670,4,81,som original,Watch Time,True,2025-10-23 15:21:23+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3423c8bdc5113f4865c1a3f5a0a397ea~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0de47ae1&x-expires=1761944400&x-signature=rH6pyyD53J%2BD8RHM1%2ByuPQmktpA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,el_alekperovv.1,"Wha time do you watch? ⏰
.
.
.
.
.
.
.
.
#wha #time #do #you #girl#girlfriend #watch #funny #prank #viral #foryou #viralvideo #viralshorts",21,0,624,1,14,original sound - Elvin Alekperov,Girls Pranks,True,2025-09-06 16:52:24+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a4531044e1beaceaea68e6e56de1ea0b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b97a01d5&x-expires=1761944400&x-signature=ykio9%2FBaeiOY0GCmtqfJ98ly0dE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,ellisyae8,#viral #fyp #Screenshot ##time,6,0,710,5,9,оригинальный звук,303,True,2025-10-06 01:21:38+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ea5dfe7c22fbc49ab93e72c74ee99996~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dc207c79&x-expires=1761944400&x-signature=k%2F9OrK2qJBuy87Rpzh2TvuUIH44%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tenderheaded_aka_ric0,Pictok probably better than giftok at this point #fyp #fypviral #comment #comments #pictures #funny #relatable #justlikethat,21900,614,688800,1008,12,original sound,SloweddDownnSoundss,True,2025-05-21 10:03:50+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b26c33e391838a62170050a0522bc6fc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b5b29f92&x-expires=1761944400&x-signature=bVpiYBsDmPZbd66veI7CV4y4LSQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,dentoxe,pov:When Tiktok sees the photos in the comments...#fy #fyp #comments  #comment,73100,10600,2100000,3953,12,admire the perc,!,True,2025-08-18 08:08:15+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a8a83ef11b00cf3a1dad10bbf4bbd161~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=96758db1&x-expires=1761944400&x-signature=NdqW%2FY8HLZGrb05lKjAGzZEckEM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sollyonice,#fyp #spin #comments #interactivetiktok,85900,1850,8900000,12700,9,Hinoki Wood,Gia Margaret,False,2024-12-07 00:07:17+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ba8d40587bce82a197630c236bf4fdde~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=439e30eb&x-expires=1761944400&x-signature=hfq9RW%2BLTdgF5RCOoX3FVNp8nGY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,0kc3r,"why is it the Russians I see mostly getting that ability too 😭

#tiktok#comments #recommendations #fyp#fypシ #vocaloid #viral #funny #shock",2661,154,460800,403,10,kamwtf_1,vontelaststand,True,2024-10-13 20:42:15+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/87a3a2cf37339ec0eb46a83b8ec828e8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a21a7d55&x-expires=1761944400&x-signature=0c2Q%2F12ShleR3Ufbv27yh5ve9hQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,secret29xx,ayyy #fyp #trending #famous #sticker #stickershopping,299800,10900,6000000,22300,8,Doll (TikTok Edit),Lxlita,False,2025-08-13 21:34:58+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/36c29d2b07252d83281f30547d9c4382~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7914e3bb&x-expires=1761944400&x-signature=q70dt3L8tAtUB%2FRuh0KNBmxMQ38%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,_ruwey,Can we also address how searching up anything on Tiktok eventually just leads you to you-know-what #tiktok #photocomment #corny #fyp #viral #fyppppppppppppppppppppppp #fypシ゚ #foryou,6176,414,514600,2501,11,10 TO 15 (MTC),LILKSOSA,False,2025-08-11 10:25:06+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e8eb8349981add8aff264f667fd37ef0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9aaf0438&x-expires=1761944400&x-signature=dhdcHwxQSA16aO3f9oD4NFCfnJA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,your.d4d_dih,crazy comment section nowdays #fyp #comment #photo #tiktok #funny,2928,172,373800,442,13,,,False,2025-08-16 09:19:51+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/068eb3af2bd340519295fb96ed974a7a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9c933533&x-expires=1761944400&x-signature=SP2wS1tcSIgUsibKolIRymfYJBA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ms.differentt2.0,like yes its fat😹 #fypシ゚viral #blowthisup,384000,17300,2600000,1176,8,original sound,shadonna 🤎,True,2024-09-05 18:28:29+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7a1c3187e8b9aa79049f1a5f39c75b90~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=017965be&x-expires=1761944400&x-signature=W%2F%2FCA2GsrBH3i0r049%2FHgrjkf7A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ffiongerrard,#nose #facecard #features #relatable #pov #fyp #fypシ゚ #teamwork,1400000,2679,19400000,1867,7,LADY KILLER REMIX,xavier 🍉,True,2024-09-25 14:57:04+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7310437031959199750~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=341116f7&x-expires=1761944400&x-signature=tuKIubG8e5snOqvnAatF1QPc7%2FM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,morimura,iludido talvez? 🗣,2000000,79200,14800000,6060,16,som original,MoriMura🍕,True,2024-07-22 22:44:05+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c5fbda6d6df8803591b63a69a86c54bd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b9db0969&x-expires=1761944400&x-signature=odyEZlTLUPohpxsiCk43HrY6XlU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,honduras50403,#LIVEIncentiveProgram #LIVEStory #PaidPartnership,25,0,1125,2,21,original sound,DjJoeMix Nj,True,2025-10-29 19:31:24+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0b56ce61f152e69b94ef9b8b208f4cc0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3db05aa6&x-expires=1761944400&x-signature=sUB54JLZksWRzgizkkNBBdIWmd0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,jooonine,i like things that look like other things #fyp,1500000,2031,9900000,2061,25,original sound - JUSTIN,ติดแกลมเว่อร์,True,2024-01-31 05:19:33+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/8f1001746a2cc4cd0928f96e27e5658b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=15cfb441&x-expires=1761944400&x-signature=pe2SYja5kW94lqRDIq9bkHBuI8c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hannahloucox,NEW YORK CITY🌃🚕🍎🗽✨ your sign to take a nyc helicopter tour to see the amazing views over Manhattan🚁🌁🏙️🤩 #fyp #TravelTikTok #newyork #newyorkcity #travel #helicopter #city #usa #christmas,2600000,112100,25400000,34900,17,empire state of mind,coinyes,True,2023-12-06 17:27:59+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a4e8b79a86cb27a1f0ce9d7b7db22ffc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1f58fcf5&x-expires=1761944400&x-signature=atvJ%2FL0iKwFiBpyTM5f9C3jqZs0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,real777salty,The view you missed. #fyp #travel #australia #777salty,125700,11300,728200,332,22,original sound,777Salty,True,2025-10-14 20:24:32+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353670137813139498~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f87ad425&x-expires=1761944400&x-signature=NuOBMkT25wtN9LwAtASBwEgIceU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,beautifulsight11,"#onahot Look at the scenery from another angle, and you will see a different beauty! #scenery  #beautifulview #road #fyp #foryou",42900,6984,909800,999,14,Nə Tez Unudulmuşam,Səyyad Əlizadə,False,2022-11-18 00:09:22+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3fc08e5e004e2b19232d30b0a4aa27d9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dd57a16c&x-expires=1761944400&x-signature=fNbtFY%2BTgAxsE0EpfZ9kdEDIvF8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,aroyvlogs,What a view 😍#fypdong #foryoupage❤️❤️ #1millionaudition #viralvideos #foryourpages #viraltiktokvideo #1m #tiktokviral #foryoupag,705,30,20300,11,16,original sound - A Roy,A Roy,True,2025-10-25 13:30:00+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7322461304160813062~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=82bc6e77&x-expires=1761944400&x-signature=ZHrh5zm%2BEG4HuI4wKxzHb10QHrE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,realtradingpool,My view today #motivation #entrepreneur #fyp #success #tradingpool,658700,57600,4300000,2434,15,home,.diedlonely & Jay Karin,False,2025-01-24 09:29:28+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/71969977f18ab7f7d0a0171f1dcfb887~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4ffdc64a&x-expires=1761944400&x-signature=vFBGbptx4iyYuGcc7guRT%2BZGTYM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,naturetalkz2you,Prove me wrong and watch all 16 sec #fypシ #foryou #fy #fypage #viral #relatable #watchtime,71,2,750,30,15,original sound,Hayden,True,2025-06-11 21:49:23+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6a2c5e023676f5d1f8d6292a4ea6bd76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=25ab3b41&x-expires=1761944400&x-signature=vedjlIlKqRk6R%2B1uKv2OjQlinb0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,watchtime4all,"Mit der Verhaftung von Werner Ferrari endete 1989 eine unheimliche Serie von Kindermorden. Der Hilfsarbeiter wurde 1995 in einem Indizienprozess wegen fünffachen Mordes zu einer lebenslangen Zuchthausstrafe verurteilt. Im April 2007 wurde er in einem Fall freigesprochen.

Hierbei handelt es sich um eine Dokumentation, die im pädagogischen und dokumentarischen Kontext zuzuordnen ist. Sie dient lediglich zur Aufklärung und sollte von niemandem anders wahrgenommen werden. Von den Handlungen der Personen aus der Dokumentation wird sich distanziert.

Teilt gerne eure Gedanken dazu in den Kommentaren 💭 Folgt mir gerne, um keine spannenden Dokus mehr zu verpassen! 📺

#doku #dokumentation #historytime #fyp #truecrime #truestory #watchtime",972,271,78800,71,507,Originalton,WatchTime,True,2025-04-04 08:10:13+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6a2c5e023676f5d1f8d6292a4ea6bd76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=25ab3b41&x-expires=1761944400&x-signature=vedjlIlKqRk6R%2B1uKv2OjQlinb0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,watchtime4all,"Rebecca Reusch verschwand 2019 spurlos nach einer Übernachtung bei ihrer Schwester.
Keine Zeugen. Keine Spur. Kein Abschied.
Was geschah wirklich an diesem Morgen?
Finde es heraus – die Wahrheit bleibt mysteriös.

Teilt gerne eure Gedanken dazu in den Kommentaren 💭 Folgt mir gerne, um keine spannenden Dokus mehr zu verpassen! 📺

#RebeccaReusch #TrueCrime #mistery #vermisst #fyp #watchtime",22,4,1035,2,455,Originalton,WatchTime,True,2025-04-29 14:11:56+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6a2c5e023676f5d1f8d6292a4ea6bd76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=25ab3b41&x-expires=1761944400&x-signature=vedjlIlKqRk6R%2B1uKv2OjQlinb0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,watchtime4all,"Rebecca Reusch verschwand 2019 spurlos nach einer Übernachtung bei ihrer Schwester.
Keine Zeugen. Keine Spur. Kein Abschied.
Was geschah wirklich an diesem Morgen?
Finde es heraus – die Wahrheit bleibt mysteriös.

Teilt gerne eure Gedanken dazu in den Kommentaren 💭 Folgt mir gerne, um keine spannenden Dokus mehr zu verpassen! 📺

#RebeccaReusch #TrueCrime #mistery #vermisst #fyp #watchtime",63,1,3088,5,419,Originalton,WatchTime,True,2025-04-29 07:49:27+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6a2c5e023676f5d1f8d6292a4ea6bd76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=25ab3b41&x-expires=1761944400&x-signature=vedjlIlKqRk6R%2B1uKv2OjQlinb0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,watchtime4all,"Die Dokumentation heute ist das Ergebnis einer Zusammenarbeit mit Sandra Mittank und den Privatdetektiven, die im rätselhaften Verschwinden Lars Mittank ermitteln. Neben Korrekturen der ersten beiden Teile ist auch ein exklusives Interview in der Dokumentation enthalten.

Teilt gerne eure Gedanken dazu in den Kommentaren 💭 Folgt mir gerne, um keine spannenden Dokus mehr zu verpassen! 📺

#doku #dokumentation #historytime #fyp #larsmittank #truestory #truecrime #watchtime",868,45,61100,51,709,Originalton,WatchTime,True,2025-04-03 13:16:00+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1e2348ca19d394037718e3b1d3fc2958~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c7483e40&x-expires=1761944400&x-signature=aEmNFqeNH%2FVEOD7j2VMrQwgY73Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,mrbeast,Guess you guys really liked sharing that post  #greenscreen,1500000,13400,13700000,19100,11,original sound,MrBeast,True,2022-05-29 20:30:48+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7320403786562797610~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=57cbfd17&x-expires=1761944400&x-signature=yZEkNL1JLA9h199ZDbeN3QiOSi4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,momma.son0424,#kidwatch #timechange #boymom #boys #spiderman #idkwhatimdoing,76,27,13800,24,58,original sound,Cecy Navarro,True,2025-01-30 19:21:46+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d46f6cad1c0186bae5b8240ec9f7a93f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=20c56884&x-expires=1761944400&x-signature=6L35Br9imzvKdcdULadTlFzb6Qk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,realorganic_service,03102746281 YouTube watch time real organic services are available #capcut #viralvideo #viral,2722,209,114200,107,8,There is no loser in my life,🎀ROMI EDTIZ 🎀,True,2025-08-10 01:08:59+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6709bd5ff0c19d3f4ddfa4b5a417709c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a71a84a5&x-expires=1761944400&x-signature=UoY87CEztailt7TMeXRLmcKN130%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,sashoraa,#titanic #pretend #comments #viral #funny,504,13,9097,219,9,Dr Rick Trager Chase Theme,K Crew,True,2025-10-08 12:42:45+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/143ea460a85382defec71d713d84861e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6b8b4a71&x-expires=1761944400&x-signature=mwfIvHl0Xwxy0r1fjb3M6pTIq28%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cyrinnaharrington,,43900,37,312600,212,5,original sound,️,True,2022-12-28 05:23:12+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/229ddf5174d4bca9e690b8de46d25452~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0e81c578&x-expires=1761944400&x-signature=8XyFGAjSIDfNTqdvxZ6SnqxJzG0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,nxmadethat,"they gon remove this feature from us gng😭🙏🥀
#fyp #corn #photocomment #viral",118500,3286,2500000,6302,11,Human Nature Hoodtrap,Z3ll,True,2025-05-16 20:22:20+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2715bc47940e1df32370d1ba15e7e9dd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7a4a5803&x-expires=1761944400&x-signature=CLqKvSV5lFi5E2D3jHgNmKt0Zso%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,sebaspeeed,Secret Comments 🤫☠️ #comment #stickers #text #viral #sebaspeed #fyp,11000,343,1300000,126700,8,Montagem Impacto (Slowed),SEKIRX,False,2025-03-31 01:10:44+00:00,
